Imovel_ID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero,
147624,773300.0,160.53,-19.8881393,-43.996293700000024,3,2,1,3,0.0,0.0,pampulha,12/10/2018,Castelo,None,,
337981,785000.0,184.0,-19.9778514,-44.0144856,3,2,1,3,0.0,0.0,barreiro,12/10/2018,Barreiro,None,,
337981,785000.0,184.0,-19.9778514,-44.0144856,3,2,1,3,0.0,0.0,barreiro,12/10/2018,Barreiro de Baixo,None,,
147625,811000.0,160.53,-19.8881393,-43.996293700000024,3,2,1,3,0.0,0.0,pampulha,12/10/2018,Castelo,None,,
7913,850000.0,385.0,-19.8705634,-43.928858100000014,3,2,1,3,0.0,327.0,nordeste,12/10/2018,Palmares,None,,
3251421,903623.98,67.4,-19.9332025,-43.9406798,2,2,1,2,0.0,0.0,centro-sul,12/10/2018,Lourdes,None,,
3251423,913442.84,66.85,-19.9332025,-43.9406798,2,2,1,2,0.0,0.0,centro-sul,12/10/2018,Lourdes,None,,
3251430,916471.72,66.85,-19.9332025,-43.9406798,2,2,1,2,0.0,0.0,centro-sul,12/10/2018,Lourdes,None,,
583875,920000.0,160.0,-19.8816918,-44.004545399999984,4,2,2,4,0.0,0.0,pampulha,12/10/2018,Castelo,None,,
3247381,926357.0,87.6,-19.9824544,-43.97769979999998,3,2,1,2,0.0,0.0,oeste,12/10/2018,Buritis,None,,
584346,940000.0,160.0,-19.8816918,-44.004545399999984,4,2,4,4,0.0,0.0,pampulha,12/10/2018,Castelo,None,,
584379,960000.0,160.0,-19.8816918,-44.004545399999984,4,2,4,4,0.0,0.0,pampulha,12/10/2018,Castelo,None,,
3251431,968155.44,63.94,-19.9332025,-43.9406798,2,2,1,2,0.0,0.0,centro-sul,12/10/2018,Lourdes,None,,
584380,980000.0,160.0,-19.8816918,-44.004545399999984,4,2,4,4,0.0,0.0,pampulha,12/10/2018,Castelo,None,,
356193,1170000.0,124.0,-19.9286562,-43.9581139,4,3,1,5,0.0,0.0,oeste,12/10/2018,Prado,None,,
195789,1200000.0,108.0,-19.9295546,-43.9331631,3,2,1,2,0.0,0.0,centro-sul,12/10/2018,Funcionários,None,,
360350,1365500.0,130.0,0.0,0.0,4,4,2,3,0.0,0.0,centro-sul,12/10/2018,Serra,None,,
360351,1365500.0,130.0,0.0,0.0,4,4,2,3,0.0,0.0,centro-sul,12/10/2018,Serra,None,,
356192,1400000.0,124.0,-19.9285361,-43.958189300000015,4,3,1,5,0.0,0.0,oeste,12/10/2018,Prado,None,,
360352,1400000.0,130.0,0.0,0.0,4,4,2,3,0.0,0.0,centro-sul,12/10/2018,Serra,None,,
3189671,1400000.0,130.0,0.0,0.0,4,4,2,3,0.0,0.0,centro-sul,12/10/2018,Serra,None,,
360356,1433000.0,130.0,0.0,0.0,4,4,2,3,0.0,0.0,centro-sul,12/10/2018,Serra,None,,
360357,1433000.0,130.0,0.0,0.0,4,4,2,3,0.0,0.0,centro-sul,12/10/2018,Serra,None,,
360358,1462000.0,130.0,0.0,0.0,4,4,1,3,0.0,0.0,centro-sul,12/10/2018,Serra,None,,
360361,1462000.0,130.0,0.0,0.0,4,4,2,3,0.0,0.0,centro-sul,12/10/2018,Serra,None,,
360362,1501000.0,130.0,0.0,0.0,4,4,2,3,0.0,0.0,centro-sul,12/10/2018,Serra,None,,
356194,1560000.0,161.0,-19.9285202,-43.95920939999996,4,4,1,6,0.0,0.0,oeste,12/10/2018,Prado,None,,
3189672,1581500.0,130.0,0.0,0.0,4,4,2,3,0.0,0.0,centro-sul,12/10/2018,Serra,None,,
360374,1628000.0,130.0,0.0,0.0,4,1,2,3,0.0,0.0,centro-sul,12/10/2018,Serra,None,,
584381,1650000.0,320.0,-19.8816918,-44.004545399999984,4,2,4,4,0.0,0.0,pampulha,12/10/2018,Castelo,None,,
42661,360000.0,116.84,-19.8946083,-44.005065599999966,3,3,1,1,0.0,0.0,norte,12/10/2018,Vila Cloris,None,,
356262,530000.0,64.0,-19.9465889,-44.05299120000001,2,2,2,2,0.0,0.0,oeste,12/10/2018,Prado,None,,
356263,530000.0,64.0,-19.9465889,-44.05299120000001,2,2,2,2,0.0,0.0,oeste,12/10/2018,Prado,None,,
3267984,530000.0,64.0,-19.9464408,-44.05303730000003,2,2,1,2,0.0,0.0,oeste,12/10/2018,Prado,None,,
3263796,720000.0,64.0,-19.9291784,-43.96300350000001,2,2,2,2,0.0,0.0,oeste,12/10/2018,Prado,None,,
1671912,190000.0,54.04,-20.0072558,-44.00302239999996,3,1,0,1,220.0,0.0,barreiro,12/10/2018,Cardoso,None,,
7890,380000.0,105.0,-19.9289627,-43.99891930000001,3,1,0,1,0.0,180.0,noroeste,12/10/2018,Coração Eucarístico,None,,
357089,388850.0,68.0,0.0,0.0,3,1,1,2,250.0,80.0,oeste,12/10/2018,Jardim América,None,,
357089,388850.0,68.0,0.0,0.0,3,1,1,2,250.0,80.0,oeste,12/10/2018,Salgado Filho,None,,
357090,388850.0,68.0,0.0,0.0,3,2,1,2,250.0,80.0,oeste,12/10/2018,Jardim América,None,,
357090,388850.0,68.0,0.0,0.0,3,2,1,2,250.0,80.0,oeste,12/10/2018,Salgado Filho,None,,
357093,396550.0,68.0,0.0,0.0,3,1,1,2,250.0,80.0,oeste,12/10/2018,Jardim América,None,,
357093,396550.0,68.0,0.0,0.0,3,1,1,2,250.0,80.0,oeste,12/10/2018,Salgado Filho,None,,
357094,396550.0,68.0,0.0,0.0,3,2,1,2,250.0,80.0,oeste,12/10/2018,Jardim América,None,,
357094,396550.0,68.0,0.0,0.0,3,2,1,2,250.0,80.0,oeste,12/10/2018,Salgado Filho,None,,
357095,396550.0,68.0,0.0,0.0,3,2,1,2,250.0,80.0,oeste,12/10/2018,Jardim América,None,,
357095,396550.0,68.0,0.0,0.0,3,2,1,2,250.0,80.0,oeste,12/10/2018,Salgado Filho,None,,
357096,545000.0,136.0,0.0,0.0,3,3,1,3,250.0,80.0,oeste,12/10/2018,Jardim América,None,,
357096,545000.0,136.0,0.0,0.0,3,3,1,3,250.0,80.0,oeste,12/10/2018,Salgado Filho,None,,
357097,545000.0,136.0,0.0,0.0,3,3,1,3,250.0,80.0,oeste,12/10/2018,Jardim América,None,,
357097,545000.0,136.0,0.0,0.0,3,3,1,3,250.0,80.0,oeste,12/10/2018,Salgado Filho,None,,
3248263,200000.0,47.0,-19.89164,-43.98443629999997,2,1,0,1,210.0,65.94,pampulha,12/10/2018,Engenho Nogueira,None,,
41993,290000.0,102.94,-19.902421,-43.947967000000006,3,1,0,0,0.0,0.0,noroeste,12/10/2018,São Cristóvão,None,,
52982,165000.0,69.53,-19.8648205,-44.00327820000001,3,1,0,2,230.0,0.0,pampulha,12/10/2018,Itatiaia,None,,
52982,165000.0,69.53,-19.8648205,-44.00327820000001,3,1,0,2,230.0,0.0,pampulha,12/10/2018,Santa Terezinha,None,,
25675,305000.0,60.0,-19.8972466,-43.99752609999996,2,2,1,2,200.0,120.0,pampulha,12/10/2018,Manacás,None,,
335144,130000.0,41.0,-20.0074565,-44.01780459999998,2,1,0,1,120.0,0.0,barreiro,12/10/2018,Solar,None,,
335144,130000.0,41.0,-20.0074565,-44.01780459999998,2,1,0,1,120.0,0.0,barreiro,12/10/2018,Solar do Barreiro (Barreiro),None,,
3278895,300000.0,88.06,0.0,0.0,3,1,1,1,0.0,0.0,pampulha,12/10/2018,Copacabana,None,,
3278895,300000.0,88.06,0.0,0.0,3,1,1,1,0.0,0.0,pampulha,12/10/2018,Santa Amélia,None,,
19002,465000.0,84.3,-19.9378963,-43.98019740000001,3,3,1,2,250.0,0.0,oeste,12/10/2018,Jardim América,None,,
19002,465000.0,84.3,-19.9378963,-43.98019740000001,3,3,1,2,250.0,0.0,oeste,12/10/2018,Nova Suíssa,None,,
14949,250000.0,67.37,-19.9857005,-44.04238959999998,3,1,0,1,0.0,0.0,barreiro,12/10/2018,Tirol,None,,
3268749,250000.0,42.0,-19.90176,-43.91578500000003,2,1,0,1,0.0,0.0,leste,12/10/2018,Sagrada Família,None,,
3268753,270000.0,42.0,-19.90176,-43.91578500000003,2,1,0,1,0.0,0.0,leste,12/10/2018,Sagrada Família,None,,
3268744,295000.0,72.0,-19.90176,-43.91578500000003,2,1,0,1,0.0,0.0,leste,12/10/2018,Sagrada Família,None,,
3268745,295000.0,72.0,-19.90176,-43.91578500000003,2,1,0,1,0.0,0.0,leste,12/10/2018,Sagrada Família,None,,
3268746,335000.0,50.0,-19.90176,-43.91578500000003,3,1,0,1,0.0,0.0,leste,12/10/2018,Sagrada Família,None,,
3268751,355000.0,50.0,-19.90176,-43.91578500000003,3,1,0,1,0.0,0.0,leste,12/10/2018,Sagrada Família,None,,
31693,520000.0,48.0,-19.946282,-43.92935779999999,1,1,0,1,0.0,0.0,centro-sul,12/10/2018,Anchieta,None,,
31693,520000.0,48.0,-19.946282,-43.92935779999999,1,1,0,1,0.0,0.0,centro-sul,12/10/2018,Sion,None,,
146529,250000.0,62.0,-19.8802759,-43.98988050000003,2,2,1,2,200.0,90.0,pampulha,12/10/2018,Paquetá,None,,
27952,445000.0,102.54,-19.8965174,-43.92350980000003,3,2,1,2,0.0,133.98,leste,12/10/2018,Sagrada Família,None,,
337846,480315.49,76.89,-19.873104,-43.98904900000002,3,2,1,1,400.0,123.08,pampulha,12/10/2018,Castelo,Rua Sena Madureira,566,
337846,480315.49,76.89,-19.873104,-43.98904900000002,3,2,1,1,400.0,123.08,pampulha,12/10/2018,Ouro Preto,Rua Sena Madureira,566,
25629,285000.0,60.0,-19.8972466,-43.99752609999996,2,2,1,2,200.0,120.0,pampulha,12/10/2018,Castelo,None,,
25629,285000.0,60.0,-19.8972466,-43.99752609999996,2,2,1,2,200.0,120.0,pampulha,12/10/2018,Manacás,None,,
24844,585000.0,85.0,-19.9189925,-43.988398700000005,3,2,1,2,580.0,0.0,noroeste,12/10/2018,Minas Brasil,None,,
12393,645000.0,94.94,-19.982936,-44.01779499999998,3,1,1,3,0.0,0.0,barreiro,12/10/2018,Santa Helena (barreiro),None,,
29915,840000.0,133.0,-19.9148512,-43.9892223,4,3,1,3,320.0,0.0,noroeste,12/10/2018,Coração Eucarístico,None,,
29915,840000.0,133.0,-19.9148512,-43.9892223,4,3,1,3,320.0,0.0,noroeste,12/10/2018,Minas Brasil,None,,
25672,305000.0,78.0,-19.8972466,-43.99752609999996,2,2,1,2,200.0,120.0,pampulha,12/10/2018,Castelo,None,,
25672,305000.0,78.0,-19.8972466,-43.99752609999996,2,2,1,2,200.0,120.0,pampulha,12/10/2018,Manacás,None,,
3238555,380000.0,90.0,-19.9206714,-43.93639059999998,3,1,1,0,480.0,91.56,centro-sul,12/10/2018,Centro,None,,
3265159,430000.0,109.8,-19.8924764,-43.995766600000024,2,2,1,2,390.0,0.0,pampulha,12/10/2018,Castelo,None,,
16306,215000.0,51.0,-19.8106615,-43.95896379999999,2,1,0,1,125.0,60.0,venda-nova,12/10/2018,Parque São Pedro (venda Nova),None,,
16306,215000.0,51.0,-19.8106615,-43.95896379999999,2,1,0,1,125.0,60.0,venda-nova,12/10/2018,São Pedro (venda Nova),None,,
45622,257067.0,62.64,-19.9174429,-43.93423740000003,3,1,1,1,280.0,0.0,pampulha,12/10/2018,Castelo,None,,
23604,850000.0,117.0,-19.9750531,-43.97105770000002,4,2,1,3,0.0,250.0,oeste,12/10/2018,Buritis,None,,
142943,339000.0,69.52,-19.8798087,-43.99178840000002,3,2,1,1,258.0,0.0,pampulha,12/10/2018,Castelo,None,,
142943,339000.0,69.52,-19.8798087,-43.99178840000002,3,2,1,1,258.0,0.0,pampulha,12/10/2018,Paquetá,None,,
158576,228000.0,60.0,-19.9302725,-43.9995371,2,2,1,1,0.0,0.0,noroeste,12/10/2018,João Pinheiro,Rua Frei Luiz de Souza,135,
34289,200000.0,50.0,-19.82199024740758,-43.96757409154054,2,1,0,1,190.0,0.0,venda-nova,12/10/2018,São João Batista,None,,
34314,205000.0,50.0,-19.822030620042227,-43.967230768786635,2,1,0,1,190.0,0.0,venda-nova,12/10/2018,São João Batista,None,,
30185,250000.0,85.0,-19.8690105,-44.007736499999965,4,2,1,2,250.0,0.0,pampulha,12/10/2018,Santa Terezinha,None,,
45623,257067.0,70.46,-19.9174429,-43.93423740000003,3,1,1,1,280.0,0.0,pampulha,12/10/2018,Castelo,None,,
30411,260000.0,12.0,-19.9323234,-43.93136659999999,1,0,1,0,0.0,120.0,centro-sul,12/10/2018,Funcionários,Rua Rio Grande do Norte,784,
45620,289575.0,62.64,-19.9174429,-43.93423740000003,3,1,1,1,280.0,0.0,pampulha,12/10/2018,Castelo,None,,
3266266,435000.0,90.0,-19.8792995,-43.99642929999999,3,3,1,3,280.0,0.0,pampulha,12/10/2018,Castelo,None,,
356491,450000.0,118.3,-19.9640874,-43.9642202,2,2,1,2,330.0,0.0,oeste,12/10/2018,Estoril,Rua José Cláudio Rezende,270,
21408,695000.0,154.0,-19.9420965,-43.95758949999998,4,2,0,2,600.0,280.0,oeste,12/10/2018,Gutierrez,None,,
169622,450000.0,70.46,-19.987848,-44.000808000000006,3,1,1,2,0.0,0.0,barreiro,12/10/2018,Barreiro,None,,
169622,450000.0,70.46,-19.987848,-44.000808000000006,3,1,1,2,0.0,0.0,barreiro,12/10/2018,Milionários,None,,
226184,650000.0,189.0,-19.8746523,-43.97993880000001,3,2,1,2,290.0,0.0,pampulha,12/10/2018,Ouro Preto,None,,
3236164,230000.0,65.15,-19.9603107,-43.983092899999974,3,1,0,1,200.0,64.85,oeste,12/10/2018,Palmeiras,None,,
169623,345000.0,70.46,-19.987848,-44.000808000000006,3,1,1,2,0.0,0.0,barreiro,12/10/2018,Barreiro,None,,
169623,345000.0,70.46,-19.987848,-44.000808000000006,3,1,1,2,0.0,0.0,barreiro,12/10/2018,Milionários,None,,
24719,720000.0,170.0,-19.8714734,-43.9348655,4,3,1,2,0.0,0.0,nordeste,12/10/2018,Palmares,None,,
33766,270000.0,62.0,-19.8722321,-43.997371999999984,2,2,1,1,220.0,0.0,pampulha,12/10/2018,Paquetá,None,,
21511,550000.0,168.0,-19.9459644,-43.96763880000003,3,2,1,2,250.0,0.0,oeste,12/10/2018,Nova Granada,None,,
6297,680000.0,125.0,-19.9190222,-43.977987799999994,4,1,1,3,0.0,235.51,noroeste,12/10/2018,Padre Eustáquio,None,,
35617,300000.0,67.0,-19.9200116,-43.9567184,3,1,0,0,300.0,78.0,centro-sul,12/10/2018,Barro Preto,None,,
18578,380000.0,109.61,-19.8976408,-43.997335,2,2,1,2,0.0,0.0,pampulha,12/10/2018,Castelo,None,,
18578,380000.0,109.61,-19.8976408,-43.997335,2,2,1,2,0.0,0.0,pampulha,12/10/2018,Manacás,None,,
39740,375000.0,79.0,-19.8705952,-43.93790050000001,3,2,1,2,0.0,0.0,nordeste,12/10/2018,Palmares,None,,
11193,1100000.0,200.0,-19.9493705,-43.95849329999999,4,4,2,3,0.0,0.0,centro-sul,12/10/2018,Luxemburgo,None,,
375471,225000.0,52.88,-19.9953416,-44.02088630000003,2,1,0,1,0.0,115.0,barreiro,12/10/2018,Diamante,None,,
568932,290000.0,60.0,-19.9191951,-43.98318130000001,2,1,1,1,140.0,0.0,noroeste,12/10/2018,Padre Eustáquio,None,,
38315,310000.0,88.0,-19.9415115,-43.9770044,3,2,0,1,250.0,54.0,oeste,12/10/2018,Jardim América,None,,
61674,595000.0,187.45,-19.9958313,-44.02055250000001,3,1,1,2,0.0,155.12,barreiro,12/10/2018,Diamante,None,,
1699261,1150000.0,212.34,-19.9869174,-44.019255799999996,3,2,1,6,350.0,0.0,barreiro,12/10/2018,Barreiro,None,,
1699261,1150000.0,212.34,-19.9869174,-44.019255799999996,3,2,1,6,350.0,0.0,barreiro,12/10/2018,Barreiro de Baixo,None,,
29619,580000.0,80.4,-19.9141398,-43.976438900000005,3,2,1,2,0.0,0.0,noroeste,12/10/2018,Padre Eustáquio,None,,
27677,280000.0,65.0,-19.8455229,-43.93605560000003,2,2,1,1,257.0,82.44,norte,12/10/2018,Heliópolis,None,,
332178,550000.0,100.0,-19.9489616,-43.9253018,3,2,1,1,1000.0,230.0,centro-sul,12/10/2018,Cruzeiro,None,,
31929,750000.0,108.93,-19.942218,-43.964336,4,2,1,3,375.0,211.28,oeste,12/10/2018,Grajaú,None,,
46314,340000.0,85.0,-19.830502,-43.971426699999995,3,2,1,2,0.0,0.0,pampulha,12/10/2018,Santa Branca,None,,
46314,340000.0,85.0,-19.830502,-43.971426699999995,3,2,1,2,0.0,0.0,pampulha,12/10/2018,Santa Mônica,None,,
60709,560000.0,66.0,-19.9481843,-43.94753930000002,2,3,2,2,0.0,0.0,centro-sul,12/10/2018,Santo Antônio,None,,
35337,187000.0,65.0,-19.9190783,-44.012848700000006,2,1,0,1,150.0,0.0,noroeste,12/10/2018,Califórnia,None,,
35337,187000.0,65.0,-19.9190783,-44.012848700000006,2,1,0,1,150.0,0.0,noroeste,12/10/2018,Califórnia II,None,,
1586945,195000.0,50.0,-19.8700087,-43.99406720000002,2,1,0,1,320.0,60.0,pampulha,12/10/2018,Paquetá,None,,
6009,210000.0,54.0,-19.8925651,-43.995606599999974,2,1,0,1,160.0,51.0,pampulha,12/10/2018,Castelo,None,,
39628,225000.0,50.77,-19.8682851,-43.99522189999999,2,1,0,1,150.0,0.0,pampulha,12/10/2018,Paquetá,None,,
9309,228000.0,66.92,-19.8413332,-43.9826157,3,1,1,1,180.0,56.0,pampulha,12/10/2018,Santa Amélia,None,,
9705,250000.0,55.0,0.0,0.0,3,2,1,1,135.0,39.08,noroeste,12/10/2018,Monsenhor Messias,None,,
14714,265000.0,66.92,-19.8734842,-43.9929418,2,1,1,1,0.0,0.0,pampulha,12/10/2018,Paquetá,None,,
19693,270000.0,80.0,-19.9374364,-43.95984440000001,3,1,0,0,150.0,0.0,oeste,12/10/2018,Gutierrez,None,,
32972,270000.0,68.89,-19.82658,-43.9476942,2,1,1,1,150.0,0.0,norte,12/10/2018,Vila Cloris,None,,
7710,298000.0,68.0,-19.9036998,-43.918107899999995,3,2,1,1,199.0,104.0,leste,12/10/2018,Sagrada Família,None,,
15348,300000.0,85.0,-19.9135218,-44.00530170000002,3,2,1,2,300.0,0.0,noroeste,12/10/2018,Álvaro Camargos,None,,
134470,300000.0,78.0,-19.9187908,-43.94038139999998,2,2,0,0,450.0,0.0,centro-sul,12/10/2018,Centro,None,,
42716,310000.0,100.0,-19.9206855,-43.910240199999976,2,2,1,1,300.0,0.0,centro-sul,12/10/2018,Santa Efigênia,None,,
165399,330000.0,75.0,-19.8759628,-43.98779400000001,3,1,1,1,0.0,0.0,pampulha,12/10/2018,Ouro Preto,None,,
165419,330000.0,75.0,-19.8759628,-43.98779400000001,3,1,1,1,0.0,0.0,pampulha,12/10/2018,Ouro Preto,None,,
133658,340000.0,77.0,-19.8400781,-43.93905510000002,3,1,1,2,0.0,0.0,norte,12/10/2018,Heliópolis,None,,
23914,350000.0,90.0,-19.9417041,-43.91384499999998,3,1,0,1,270.0,0.0,centro-sul,12/10/2018,Serra,None,,
165405,350000.0,75.0,-19.8759628,-43.98779400000001,3,1,1,1,0.0,0.0,pampulha,12/10/2018,Ouro Preto,None,,
165418,350000.0,75.0,-19.8694405,-44.254424700000015,3,1,1,1,0.0,0.0,pampulha,12/10/2018,Ouro Preto,None,,
36662,360000.0,95.0,-19.8820759,-43.982517099999995,3,2,1,2,0.0,180.0,pampulha,12/10/2018,Ouro Preto,None,,
153050,370000.0,100.0,-19.9334734,-43.960597699999994,3,2,1,1,280.0,108.0,oeste,12/10/2018,Gutierrez,None,,
33717,375000.0,90.0,-19.9456207,-43.96537369999999,3,3,1,1,250.0,0.0,oeste,12/10/2018,Nova Granada,None,,
8725,380000.0,121.0,-19.8861969,-43.995003699999984,3,2,1,2,250.0,0.0,pampulha,12/10/2018,Castelo,None,,
19346,380000.0,118.0,-19.938795,-43.92526079999999,3,2,0,0,250.0,58.51,centro-sul,12/10/2018,Serra,None,,
128389,380000.0,121.0,-19.8711346,-43.98433520000003,4,3,1,2,250.0,106.57,pampulha,12/10/2018,Ouro Preto,None,,
20881,405000.0,95.0,-19.944628,-43.94991749999997,3,3,1,1,270.0,130.92,centro-sul,12/10/2018,Cidade Jardim,None,,
20881,405000.0,95.0,-19.944628,-43.94991749999997,3,3,1,1,270.0,130.92,centro-sul,12/10/2018,Coração de Jesus,None,,
45464,420000.0,110.0,-19.978197597073812,-44.015937660327154,3,2,1,2,0.0,253.0,barreiro,12/10/2018,Barreiro,None,,
7532,450000.0,136.0,-19.9383057,-43.96770670000001,3,3,1,2,0.0,0.0,oeste,12/10/2018,Barroca,None,,
7532,450000.0,136.0,-19.9383057,-43.96770670000001,3,3,1,2,0.0,0.0,oeste,12/10/2018,Grajaú,None,,
16592,521710.6,75.35,-19.9521784,-43.939923599999986,3,3,1,3,350.0,0.0,centro-sul,12/10/2018,São Pedro,None,,
16592,521710.6,75.35,-19.9521784,-43.939923599999986,3,3,1,3,350.0,0.0,centro-sul,12/10/2018,Sion,None,,
16593,530259.9,75.35,-19.9521784,-43.939923599999986,3,3,1,3,350.0,0.0,centro-sul,12/10/2018,São Pedro,None,,
16593,530259.9,75.35,-19.9521784,-43.939923599999986,3,3,1,3,350.0,0.0,centro-sul,12/10/2018,Sion,None,,
16568,545000.0,93.3,-19.952302,-43.93987600000003,3,3,1,3,400.0,0.0,centro-sul,12/10/2018,São Pedro,None,,
16568,545000.0,93.3,-19.952302,-43.93987600000003,3,3,1,3,400.0,0.0,centro-sul,12/10/2018,Sion,None,,
15226,550000.0,120.0,-19.9488025,-43.93810480000002,2,2,1,1,220.0,0.0,centro-sul,12/10/2018,São Pedro,None,,
16569,581652.0,112.49,-19.9521784,-43.939923599999986,3,3,1,3,400.0,0.0,centro-sul,12/10/2018,São Pedro,None,,
16569,581652.0,112.49,-19.9521784,-43.939923599999986,3,3,1,3,400.0,0.0,centro-sul,12/10/2018,Sion,None,,
41476,650000.0,110.0,-19.9285594,-43.96186490000002,3,1,0,1,200.0,0.0,oeste,12/10/2018,Prado,None,,
16644,680000.0,170.0,-19.9434848,-43.95369149999999,4,3,1,4,360.0,160.0,centro-sul,12/10/2018,Luxemburgo,None,,
336602,685000.0,130.0,-19.8762729,-43.99667849999997,3,2,1,3,580.0,0.0,pampulha,12/10/2018,Castelo,None,,
31905,720000.0,115.0,-19.9345365,-43.93305190000001,3,2,1,1,630.0,0.0,centro-sul,12/10/2018,Savassi,None,,
16567,723630.3,164.34,-19.9521784,-43.939923599999986,3,3,1,3,400.0,0.0,centro-sul,12/10/2018,São Pedro,None,,
16567,723630.3,164.34,-19.9521784,-43.939923599999986,3,3,1,3,400.0,0.0,centro-sul,12/10/2018,Sion,None,,
338039,750000.0,440.33,-19.86657,-43.991754600000036,4,4,1,3,350.0,0.0,pampulha,12/10/2018,Ouro Preto,None,,
338039,750000.0,440.33,-19.86657,-43.991754600000036,4,4,1,3,350.0,0.0,pampulha,12/10/2018,Paquetá,None,,
16597,793522.7,151.48,-19.9521784,-43.939923599999986,4,4,2,4,400.0,0.0,centro-sul,12/10/2018,São Pedro,None,,
16597,793522.7,151.48,-19.9521784,-43.939923599999986,4,4,2,4,400.0,0.0,centro-sul,12/10/2018,Sion,None,,
7082,900000.0,118.0,-19.9212007,-43.97679930000004,4,1,1,2,235.0,0.0,noroeste,12/10/2018,Padre Eustáquio,None,,
30473,900000.0,270.0,-19.9127518,-43.948377600000015,2,2,0,2,0.0,422.0,noroeste,12/10/2018,Carlos Prates,None,,
11083,980000.0,220.0,-19.9380778,-43.947116300000005,4,2,1,2,500.0,0.0,centro-sul,12/10/2018,Santo Antônio,None,,
17328,1000000.0,199.3,-19.930535,-43.94046100000003,4,2,1,1,850.0,229.0,centro-sul,12/10/2018,Centro,None,,
17328,1000000.0,199.3,-19.930535,-43.94046100000003,4,2,1,1,850.0,229.0,centro-sul,12/10/2018,Lourdes,None,,
32969,1820000.0,162.56,-19.9378363,-43.93191109999998,4,4,2,3,1400.0,0.0,centro-sul,12/10/2018,Funcionários,None,,
33024,1900000.0,272.0,-19.9448468,-43.9199443,4,4,2,3,1624.0,0.0,centro-sul,12/10/2018,Serra,None,,
129613,1260000.0,210.0,-19.9223256,-43.98933320000003,4,2,1,3,0.0,0.0,noroeste,12/10/2018,Coração Eucarístico,None,,
33652,90000.0,44.98,-19.992492,-44.020005200000014,2,1,0,1,40.0,55.0,barreiro,12/10/2018,Santa Cruz (barreiro),None,,
135208,110000.0,41.0,-19.9165761,-43.93467989999999,2,1,0,1,100.0,0.0,barreiro,12/10/2018,Solar do Barreiro (Barreiro),None,,
57116,125000.0,48.96,-20.0131409,-44.01487399999996,2,1,0,1,120.0,0.0,barreiro,12/10/2018,Solar do Barreiro (Barreiro),None,,
186773,130000.0,48.0,-19.811118,-43.97884120000003,2,1,0,1,0.0,0.0,venda-nova,12/10/2018,Visconde do Rio Branco,None,,
40096,140000.0,45.0,-19.9924577,-44.019995300000005,2,1,0,1,30.0,0.0,barreiro,12/10/2018,Santa Cruz (barreiro),None,,
43488,140000.0,41.0,-19.9166813,-43.9344931,2,1,0,1,125.0,0.0,barreiro,12/10/2018,Solar do Barreiro (Barreiro),None,,
347143,140000.0,46.93,-20.012786,-44.0149409,2,1,0,1,0.0,0.0,barreiro,12/10/2018,Solar do Barreiro (Barreiro),None,,
25856,150000.0,45.0,-20.0104112,-44.00626850000003,2,1,0,1,120.0,0.0,barreiro,12/10/2018,Urucuia,None,,
49584,155000.0,54.0,-20.006433,-44.005178,2,1,0,1,300.0,0.0,barreiro,12/10/2018,Urucuia,None,,
59469,160000.0,48.0,-19.8704714,-44.015269399999966,3,1,0,0,83.4,0.0,pampulha,12/10/2018,Urca,None,,
130533,165000.0,45.0,0.0,0.0,2,1,0,1,0.0,0.0,venda-nova,12/10/2018,Venda Nova,None,,
125047,169000.0,50.0,0.0,0.0,2,1,0,1,0.0,0.0,venda-nova,12/10/2018,Letícia,None,,
125052,169000.0,50.0,0.0,0.0,2,1,0,1,0.0,0.0,venda-nova,12/10/2018,Letícia,None,,
17020,170000.0,54.46,-19.828113,-43.960715100000016,2,1,0,1,100.0,39.94,venda-nova,12/10/2018,São João Batista,None,,
39102,170000.0,48.77,-19.991817,-44.02643019999999,2,1,0,1,0.0,22.95,barreiro,12/10/2018,Diamante,None,,
3264831,170000.0,67.7,-20.0011329,-44.00220469999999,3,1,0,1,130.0,0.0,barreiro,12/10/2018,Urucuia,None,,
50025,175000.0,47.0,-19.9354347,-44.0044211,2,1,0,1,0.0,0.0,noroeste,12/10/2018,Vila Oeste,None,,
365240,175000.0,68.0,-20.0066502,-44.01059190000001,3,1,0,1,120.0,0.0,barreiro,12/10/2018,Flávio de Oliveira,None,,
365240,175000.0,68.0,-20.0066502,-44.01059190000001,3,1,0,1,120.0,0.0,barreiro,12/10/2018,Urucuia,None,,
9161,180000.0,54.46,-19.827955,-43.961674200000004,2,1,0,1,90.0,39.6,venda-nova,12/10/2018,São João Batista,None,,
21923,180000.0,73.0,-19.9024359,-43.947696199999996,2,1,0,1,150.0,0.0,noroeste,12/10/2018,São Cristóvão,None,,
143082,180000.0,20.0,-19.8604515,-43.97164810000004,1,1,1,1,0.0,0.0,pampulha,12/10/2018,São Luiz (pampulha),None,,
357143,180000.0,50.0,-19.9651529,-43.97864500000003,2,0,0,1,0.0,0.0,oeste,12/10/2018,Betânia,None,,
357143,180000.0,50.0,-19.9651529,-43.97864500000003,2,0,0,1,0.0,0.0,oeste,12/10/2018,Palmeiras,None,,
